Numero1,Numero2,Numero3,Numero4,Numero5,Estrela1,Estrela2,Ano,Premio,Mes,MesNumerico,Dia,Semana,ÉSexta?,SomaNumeros,ÉImparNumeros?,SomaEstrelas,ÉImparEstrelas?
7,32,39,40,45,3,8,2020,28000000,dez,12,29,te,0,163,1,11,1
16,28,32,44,48,1,9,2021,42000000,jan,1,01,sx,1,168,0,10,0
12,34,37,38,42,1,3,2021,17000000,jan,1,05,te,0,163,1,4,0
18,23,37,41,42,4,6,2021,30000000,jan,1,08,sx,1,161,1,10,0
2,10,18,34,35,6,9,2021,41000000,jan,1,12,te,0,99,1,15,1
4,10,27,38,40,3,11,2021,55000000,jan,1,15,sx,1,119,1,14,0
25,27,31,35,43,5,6,2021,67000000,jan,1,19,te,0,161,1,11,1
8,16,42,44,47,6,7,2021,79000000,jan,1,22,sx,1,157,1,13,1
5,7,25,37,40,2,8,2021,17000000,jan,1,26,te,0,114,0,10,0
1,5,27,36,42,1,6,2021,30000000,jan,1,29,sx,1,111,1,7,1
18,20,35,38,48,9,12,2021,40000000,fev,2,02,te,0,159,1,21,1
12,19,37,44,45,2,6,2021,130000000,fev,2,05,sx,1,157,1,8,0
5,10,24,31,37,9,10,2021,144000000,fev,2,09,te,0,107,1,19,1
7,23,30,32,36,8,12,2021,163000000,fev,2,12,sx,1,128,0,20,0
5,9,25,29,30,6,7,2021,179000000,fev,2,16,te,0,98,0,13,1
4,12,25,46,48,7,12,2021,202000000,fev,2,19,sx,1,135,1,19,1
9,18,30,39,45,1,3,2021,210000000,fev,2,23,te,0,141,1,4,0
6,12,22,29,33,6,11,2021,210000000,fev,2,26,sx,1,102,0,17,1
2,19,24,26,49,6,7,2021,17000000,mar,3,02,te,0,120,0,13,1
4,5,39,46,48,7,10,2021,30000000,mar,3,05,sx,1,142,0,17,1
1,16,21,32,33,11,12,2021,43000000,mar,3,09,te,0,103,1,23,1
4,6,9,11,44,10,11,2021,58000000,mar,3,12,sx,1,74,0,21,1
23,25,32,35,47,2,6,2021,71000000,mar,3,16,te,0,162,0,8,0
3,9,35,43,44,1,10,2021,86000000,mar,3,19,sx,1,134,0,11,1
2,26,29,36,49,3,9,2021,97000000,mar,3,23,te,0,142,0,12,0
10,12,37,49,50,3,8,2021,115000000,mar,3,26,sx,1,158,0,11,1
24,27,28,29,42,4,8,2021,125000000,mar,3,30,te,0,150,0,12,0
4,21,34,40,47,2,5,2021,144000000,abr,4,02,sx,1,146,0,7,1
2,21,37,38,50,7,8,2021,17000000,abr,4,06,te,0,148,0,15,1
2,8,32,35,44,8,11,2021,31000000,abr,4,09,sx,1,121,1,19,1
16,20,31,47,50,2,8,2021,42000000,abr,4,13,te,0,164,0,10,0
6,11,29,40,48,5,9,2021,58000000,abr,4,16,sx,1,134,0,14,0
5,17,28,41,46,10,11,2021,69000000,abr,4,20,te,0,137,1,21,1
3,14,15,19,29,2,8,2021,17000000,abr,4,23,sx,1,80,0,10,0
13,14,24,35,49,1,10,2021,26000000,abr,4,27,te,0,135,1,11,1
1,16,24,28,46,2,11,2021,42000000,abr,4,30,sx,1,115,1,13,1
3,10,13,28,46,4,11,2021,53000000,mai,5,04,te,0,100,0,15,1
14,22,33,38,47,8,9,2021,69000000,mai,5,07,sx,1,154,0,17,1
14,25,34,43,46,5,6,2021,17000000,mai,5,11,te,0,162,0,11,1
6,16,18,29,38,6,11,2021,30000000,mai,5,14,sx,1,107,1,17,1
5,13,38,39,40,4,12,2021,41000000,mai,5,18,te,0,135,1,16,0
2,9,13,15,35,3,10,2021,55000000,mai,5,21,sx,1,74,0,13,1
1,21,26,30,38,2,8,2021,65000000,mai,5,25,te,0,116,0,10,0
11,13,16,34,40,1,12,2021,78000000,mai,5,28,sx,1,114,0,13,1
3,10,26,35,44,6,7,2021,88000000,jun,6,01,te,0,118,0,13,1
7,20,36,40,46,2,4,2021,130000000,jun,6,04,sx,1,149,1,6,0
2,11,26,36,47,7,9,2021,17000000,jun,6,08,te,0,122,0,16,0
9,17,21,33,39,7,11,2021,30000000,jun,6,11,sx,1,119,1,18,0
11,21,26,30,31,2,3,2021,17000000,jun,6,15,te,0,119,1,5,1
11,20,27,30,41,3,5,2021,30000000,jun,6,18,sx,1,129,1,8,0
6,24,26,27,41,3,8,2021,40000000,jun,6,22,te,0,124,0,11,1
1,29,30,33,36,3,12,2021,54000000,jun,6,25,sx,1,129,1,15,1
6,12,20,24,48,5,6,2021,64000000,jun,6,29,te,0,110,0,11,1
9,14,29,38,49,7,10,2021,77000000,jul,7,02,sx,1,139,1,17,1
2,5,21,27,42,9,11,2021,17000000,jul,7,06,te,0,97,1,20,0
6,19,36,37,49,4,11,2021,17000000,jul,7,09,sx,1,147,1,15,1
5,6,8,11,22,3,4,2021,26000000,jul,7,13,te,0,52,0,7,1
5,16,42,47,49,3,11,2021,17000000,jul,7,16,sx,1,159,1,14,0
3,12,19,41,48,6,9,2021,26000000,jul,7,20,te,0,123,1,15,1
23,24,26,34,50,2,4,2021,39000000,jul,7,23,sx,1,157,1,6,0
5,9,19,21,25,10,12,2021,48000000,jul,7,27,te,0,79,1,22,0
10,23,33,35,37,5,10,2021,62000000,jul,7,30,sx,1,138,0,15,1
17,21,23,45,46,7,11,2021,71000000,ago,8,03,te,0,152,0,18,0
7,14,21,26,32,4,12,2021,84000000,ago,8,06,sx,1,100,0,16,0
9,37,47,48,49,2,7,2021,94000000,ago,8,10,te,0,190,0,9,1
6,12,44,47,49,8,12,2021,110000000,ago,8,13,sx,1,158,0,20,0
12,31,41,42,47,4,6,2021,17000000,ago,8,17,te,0,173,1,10,0
3,9,19,20,23,9,11,2021,29000000,ago,8,20,sx,1,74,0,20,0
19,21,36,44,50,3,10,2021,39000000,ago,8,24,te,0,170,0,13,1
2,3,31,46,50,8,12,2021,53000000,ago,8,27,sx,1,132,0,20,0
5,13,17,32,43,2,10,2021,64000000,ago,8,31,te,0,110,0,12,0
5,7,13,29,35,3,7,2021,17000000,set,9,03,sx,1,89,1,10,0
7,19,35,42,43,7,9,2021,26000000,set,9,07,te,0,146,0,16,0
1,6,7,18,28,2,8,2021,17000000,set,9,10,sx,1,60,0,10,0
12,18,35,38,45,2,8,2021,26000000,set,9,14,te,0,148,0,10,0
5,7,8,10,34,1,9,2021,39000000,set,9,17,sx,1,64,0,10,0
20,25,26,30,38,2,8,2021,49000000,set,9,21,te,0,139,1,10,0
2,12,20,27,41,10,12,2021,130000000,set,9,24,sx,1,102,0,22,0
6,7,12,33,39,1,7,2021,143000000,set,9,28,te,0,97,1,8,0
1,15,19,26,48,6,12,2021,163000000,out,10,01,sx,1,109,1,18,0
11,13,14,36,45,7,9,2021,178000000,out,10,05,te,0,119,1,16,0
1,10,23,42,46,3,5,2021,202000000,out,10,08,sx,1,122,0,8,0
6,13,22,45,49,10,11,2021,220000000,out,10,12,te,0,135,1,21,1
21,26,31,34,49,2,5,2021,220000000,out,10,15,sx,1,161,1,7,1
4,20,36,40,41,1,6,2021,17000000,out,10,19,te,0,141,1,7,1
12,17,22,33,39,2,12,2021,30000000,out,10,22,sx,1,123,1,14,0
12,15,20,42,44,1,2,2021,40000000,out,10,26,te,0,133,1,3,1
10,15,28,32,49,3,9,2021,54000000,out,10,29,sx,1,134,0,12,0
2,3,17,29,43,1,4,2021,66000000,nov,11,02,te,0,94,0,5,1
2,12,25,30,41,8,11,2021,79000000,nov,11,05,sx,1,110,0,19,1
17,25,26,33,36,1,8,2021,89000000,nov,11,09,te,0,137,1,9,1
2,9,15,47,50,6,9,2021,104000000,nov,11,12,sx,1,123,1,15,1
9,19,21,32,36,3,4,2021,115000000,nov,11,16,te,0,117,1,7,1
22,26,38,47,50,2,6,2021,131000000,nov,11,19,sx,1,183,1,8,0
17,21,36,42,46,7,10,2021,145000000,nov,11,23,te,0,162,0,17,1
1,20,41,42,50,3,7,2021,163000000,nov,11,26,sx,1,154,0,10,0
19,20,26,33,43,1,4,2021,17000000,nov,11,30,te,0,141,1,5,1
21,22,29,32,46,9,10,2021,130000000,dez,12,03,sx,1,150,0,19,1
22,31,38,46,47,7,11,2021,143000000,dez,12,07,te,0,184,0,18,0
11,21,33,38,42,2,8,2021,17000000,dez,12,10,sx,1,145,1,10,0
19,21,37,47,48,3,6,2021,26000000,dez,12,14,te,0,172,0,9,1
1,2,15,30,35,2,7,2021,40000000,dez,12,17,sx,1,83,1,9,1
12,17,21,34,38,2,3,2021,51000000,dez,12,21,te,0,122,0,5,1
2,26,28,34,41,5,10,2021,68000000,dez,12,24,sx,1,131,1,15,1
4,6,15,17,29,9,12,2021,78000000,dez,12,28,te,0,71,1,21,1
7,22,25,43,49,6,7,2021,17000000,dez,12,31,sx,1,146,0,13,1
18,28,35,36,41,6,11,2022,17000000,jan,1,04,te,0,158,0,17,1
2,14,37,44,50,7,11,2022,30000000,jan,1,07,sx,1,147,1,18,0
4,23,32,33,44,9,12,2022,40000000,jan,1,11,te,0,136,0,21,1
6,17,25,31,46,9,12,2022,54000000,jan,1,14,sx,1,125,1,21,1
3,12,19,24,30,2,5,2022,66000000,jan,1,18,te,0,88,0,7,1
5,14,35,36,39,7,12,2022,17000000,jan,1,21,sx,1,129,1,19,1
6,16,18,39,47,2,4,2022,29000000,jan,1,25,te,0,126,0,6,0
10,25,29,34,45,9,10,2022,49000000,jan,1,28,sx,1,143,1,19,1
1,19,36,38,49,6,9,2022,61000000,fev,2,01,te,0,143,1,15,1
3,25,38,43,49,3,7,2022,130000000,fev,2,04,sx,1,158,0,10,0
6,20,34,37,43,7,10,2022,17000000,fev,2,08,te,0,140,0,17,1
13,18,38,42,45,7,11,2022,30000000,fev,2,11,sx,1,156,0,18,0
9,20,31,33,44,2,12,2022,17000000,fev,2,15,te,0,137,1,14,0
25,38,41,43,50,6,10,2022,30000000,fev,2,18,sx,1,197,1,16,0
5,9,14,26,32,3,7,2022,40000000,fev,2,22,te,0,86,0,10,0
10,13,24,30,42,1,5,2022,54000000,fev,2,25,sx,1,119,1,6,0
8,24,26,39,42,3,5,2022,66000000,mar,3,01,te,0,139,1,8,0
6,20,40,42,43,10,12,2022,78000000,mar,3,04,sx,1,151,1,22,0
12,18,21,25,31,2,9,2022,17000000,mar,3,08,te,0,107,1,11,1
12,19,22,23,48,2,6,2022,30000000,mar,3,11,sx,1,124,0,8,0
1,2,12,19,26,2,8,2022,40000000,mar,3,15,te,0,60,0,10,0
1,9,14,17,43,6,12,2022,54000000,mar,3,18,sx,1,84,0,18,0
7,17,21,29,40,8,11,2022,17000000,mar,3,22,te,0,114,0,19,1
6,10,24,27,29,5,12,2022,32000000,mar,3,25,sx,1,96,0,17,1
8,11,33,42,43,6,11,2022,41000000,mar,3,29,te,0,137,1,17,1
2,7,21,31,45,4,10,2022,53000000,abr,4,01,sx,1,106,0,14,0
1,11,13,24,49,5,6,2022,64000000,abr,4,05,te,0,98,0,11,1
1,15,16,38,45,4,11,2022,77000000,abr,4,08,sx,1,115,1,15,1
21,30,31,35,47,2,10,2022,87000000,abr,4,12,te,0,164,0,12,0
6,24,30,32,48,5,6,2022,99000000,abr,4,15,sx,1,140,0,11,1
2,12,17,28,46,6,10,2022,109000000,abr,4,19,te,0,105,1,16,0
6,11,21,35,36,1,9,2022,124000000,abr,4,22,sx,1,109,1,10,0
4,25,28,34,45,8,11,2022,137000000,abr,4,26,te,0,136,0,19,1
10,11,20,36,37,3,7,2022,158000000,abr,4,29,sx,1,114,0,10,0
8,20,26,47,48,3,8,2022,173000000,mai,5,03,te,0,149,1,11,1
3,8,18,24,40,3,11,2022,195000000,mai,5,06,sx,1,93,1,14,0
3,25,27,28,29,4,9,2022,215000000,mai,5,10,te,0,112,0,13,1
3,11,17,45,48,4,8,2022,17000000,mai,5,13,sx,1,124,0,12,0
5,28,30,48,49,5,11,2022,27000000,mai,5,17,te,0,160,0,16,0
8,22,23,32,50,3,9,2022,42000000,mai,5,20,sx,1,135,1,12,0
10,13,27,36,37,2,10,2022,52000000,mai,5,24,te,0,123,1,12,0
15,23,28,34,48,3,5,2022,17000000,mai,5,27,sx,1,148,0,8,0
3,10,13,42,49,3,9,2022,27000000,mai,5,31,te,0,117,1,12,0
12,28,29,34,48,9,11,2022,39000000,jun,6,03,sx,1,151,1,20,0
6,16,17,25,31,2,6,2022,51000000,jun,6,07,te,0,95,1,8,0
17,26,36,37,40,9,12,2022,65000000,jun,6,10,sx,1,156,0,21,1
2,7,27,34,40,3,11,2022,17000000,jun,6,14,te,0,110,0,14,0
19,21,22,31,38,7,11,2022,130000000,jun,6,17,sx,1,131,1,18,0
6,23,36,39,47,8,10,2022,143000000,jun,6,21,te,0,151,1,18,0
10,17,28,44,50,8,12,2022,161000000,jun,6,24,sx,1,149,1,20,0
10,35,42,47,48,2,11,2022,176000000,jun,6,28,te,0,182,0,13,1
6,18,24,34,46,3,12,2022,198000000,jul,7,01,sx,1,128,0,15,1
7,10,25,45,48,3,6,2022,217000000,jul,7,05,te,0,135,1,9,1
28,31,35,43,46,4,7,2022,230000000,jul,7,08,sx,1,183,1,11,1
14,18,24,25,50,6,11,2022,230000000,jul,7,12,te,0,131,1,17,1
9,17,29,38,39,7,10,2022,230000000,jul,7,15,sx,1,132,0,17,1
6,23,27,40,41,2,12,2022,230000000,jul,7,19,te,0,137,1,14,0
16,18,29,32,50,4,11,2022,17000000,jul,7,22,sx,1,145,1,15,1
3,5,17,25,27,1,9,2022,26000000,jul,7,26,te,0,77,1,10,0
3,23,38,43,48,3,8,2022,40000000,jul,7,29,sx,1,155,1,11,1
7,18,28,40,48,8,11,2022,17000000,ago,8,02,te,0,141,1,19,1
3,29,33,35,44,8,10,2022,30000000,ago,8,05,sx,1,144,0,18,0
18,19,21,27,47,5,11,2022,39000000,ago,8,09,te,0,132,0,16,0
14,17,34,35,42,6,10,2022,54000000,ago,8,12,sx,1,142,0,16,0
10,14,25,32,39,7,8,2022,65000000,ago,8,16,te,0,120,0,15,1
2,9,13,19,38,2,6,2022,77000000,ago,8,19,sx,1,81,1,8,0
19,26,31,39,48,2,3,2022,87000000,ago,8,23,te,0,163,1,5,1
22,23,25,38,44,11,12,2022,100000000,ago,8,26,sx,1,152,0,23,1
4,6,10,15,19,1,4,2022,112000000,ago,8,30,te,0,54,0,5,1
7,12,13,20,45,3,12,2022,127000000,set,9,02,sx,1,97,1,15,1
7,10,22,29,44,4,5,2022,17000000,set,9,06,te,0,112,0,9,1
17,23,24,26,27,4,9,2022,130000000,set,9,09,sx,1,117,1,13,1
9,12,15,40,47,1,11,2022,143000000,set,9,13,te,0,123,1,12,0
10,27,36,45,49,3,4,2022,160000000,set,9,16,sx,1,167,1,7,1
11,21,23,32,48,3,12,2022,174000000,set,9,20,te,0,135,1,15,1
14,15,22,35,48,3,8,2022,194000000,set,9,23,sx,1,134,0,11,1
4,20,21,34,44,1,3,2022,17000000,set,9,27,te,0,123,1,4,0
1,2,11,16,26,3,12,2022,30000000,set,9,30,sx,1,56,0,15,1
3,18,28,42,43,3,12,2022,40000000,out,10,04,te,0,134,0,15,1
26,27,42,45,50,1,12,2022,55000000,out,10,07,sx,1,190,0,13,1
8,23,32,35,40,1,8,2022,66000000,out,10,11,te,0,138,0,9,1
24,28,29,34,48,3,7,2022,79000000,out,10,14,sx,1,163,1,10,0
3,5,13,42,48,1,6,2022,89000000,out,10,18,te,0,111,1,7,1
25,26,28,38,40,1,6,2022,103000000,out,10,21,sx,1,157,1,7,1
7,24,34,39,46,1,6,2022,115000000,out,10,25,te,0,150,0,7,1
14,16,21,28,35,1,11,2022,130000000,out,10,28,sx,1,114,0,12,0
19,37,42,47,48,1,6,2022,142000000,nov,11,01,te,0,193,1,7,1
2,11,37,45,47,2,3,2022,160000000,nov,11,04,sx,1,142,0,5,1
3,5,32,33,50,1,8,2022,17000000,nov,11,08,te,0,123,1,9,1
2,19,24,25,44,2,10,2022,30000000,nov,11,11,sx,1,114,0,12,0
13,21,24,31,33,1,12,2022,40000000,nov,11,15,te,0,122,0,13,1
13,16,19,35,41,1,11,2022,54000000,nov,11,18,sx,1,124,0,12,0
21,22,24,29,42,3,11,2022,65000000,nov,11,22,te,0,138,0,14,0
19,21,35,37,39,2,6,2022,77000000,nov,11,25,sx,1,151,1,8,0
15,20,24,35,38,8,12,2022,87000000,nov,11,29,te,0,132,0,20,0
12,21,35,39,45,6,11,2022,130000000,dez,12,02,sx,1,152,0,17,1
12,20,25,26,27,8,12,2022,143000000,dez,12,06,te,0,110,0,20,0
8,27,31,46,50,1,3,2022,17000000,dez,12,09,sx,1,162,0,4,0
3,9,12,26,30,10,11,2022,27000000,dez,12,13,te,0,80,0,21,1
2,15,19,35,44,2,7,2022,40000000,dez,12,16,sx,1,115,1,9,1
1,11,17,20,27,4,5,2022,51000000,dez,12,20,te,0,76,0,9,1
16,17,23,26,35,5,11,2022,17000000,dez,12,23,sx,1,117,1,16,0
19,31,33,34,43,3,5,2022,26000000,dez,12,27,te,0,160,0,8,0
17,34,42,47,48,1,9,2022,17000000,dez,12,30,sx,1,188,0,10,0
20,21,29,45,46,3,10,2023,27000000,jan,1,03,te,0,161,1,13,1
16,31,35,44,45,4,12,2023,40000000,jan,1,06,sx,1,171,1,16,0
11,13,34,40,42,3,10,2023,50000000,jan,1,10,te,0,140,0,13,1
4,13,25,33,37,5,10,2023,65000000,jan,1,13,sx,1,112,0,15,1
18,21,30,46,50,2,6,2023,17000000,jan,1,17,te,0,165,1,8,0
3,6,13,40,42,7,11,2023,30000000,jan,1,20,sx,1,104,0,18,0
11,27,41,43,47,7,11,2023,40000000,jan,1,24,te,0,169,1,18,0
8,9,15,19,31,10,12,2023,54000000,jan,1,27,sx,1,82,0,22,0
7,12,19,33,43,3,7,2023,64000000,jan,1,31,te,0,114,0,10,0
2,14,17,32,45,3,10,2023,17000000,fev,2,03,sx,1,110,0,13,1
2,8,34,44,47,3,9,2023,36000000,fev,2,07,te,0,135,1,12,0
3,13,25,36,47,3,8,2023,51000000,fev,2,10,sx,1,124,0,11,1
24,26,38,43,46,2,3,2023,62000000,fev,2,14,te,0,177,1,5,1
8,23,27,42,45,1,9,2023,77000000,fev,2,17,sx,1,145,1,10,0
21,22,34,41,49,2,7,2023,87000000,fev,2,21,te,0,167,1,9,1
7,23,34,42,48,1,3,2023,101000000,fev,2,24,sx,1,154,0,4,0
12,29,33,37,47,5,10,2023,17000000,fev,2,28,te,0,158,0,15,1
3,6,8,24,50,10,11,2023,130000000,mar,3,03,sx,1,91,1,21,1
11,13,24,35,50,6,11,2023,143000000,mar,3,07,te,0,133,1,17,1
9,16,37,38,48,2,7,2023,17000000,mar,3,10,sx,1,148,0,9,1
16,26,28,31,46,11,12,2023,27000000,mar,3,14,te,0,147,1,23,1
5,15,26,37,49,8,11,2023,40000000,mar,3,17,sx,1,132,0,19,1
1,9,20,29,32,2,3,2023,51000000,mar,3,21,te,0,91,1,5,1
5,12,25,36,46,6,10,2023,66000000,mar,3,24,sx,1,124,0,16,0
16,21,34,36,44,9,10,2023,17000000,mar,3,28,te,0,151,1,19,1
16,18,28,34,47,5,10,2023,30000000,mar,3,31,sx,1,143,1,15,1
10,16,31,33,50,3,8,2023,40000000,abr,4,04,te,0,140,0,11,1
5,26,28,36,46,6,12,2023,54000000,abr,4,07,sx,1,141,1,18,0
10,14,16,19,29,2,10,2023,64000000,abr,4,11,te,0,88,0,12,0
4,11,37,44,49,6,7,2023,76000000,abr,4,14,sx,1,145,1,13,1
17,21,23,35,37,10,11,2023,86000000,abr,4,18,te,0,133,1,21,1
7,8,18,33,42,2,8,2023,100000000,abr,4,21,sx,1,108,0,10,0
10,29,30,40,45,1,12,2023,112000000,abr,4,25,te,0,154,0,13,1
11,13,16,23,34,1,10,2023,128000000,abr,4,28,sx,1,97,1,11,1
7,32,44,47,48,7,8,2023,141000000,mai,5,02,te,0,178,0,15,1
3,8,18,34,49,3,7,2023,158000000,mai,5,05,sx,1,112,0,10,0
13,17,21,28,46,7,9,2023,17000000,mai,5,09,te,0,125,1,16,0
9,10,13,39,44,4,6,2023,30000000,mai,5,12,sx,1,115,1,10,0
4,6,9,14,37,4,11,2023,40000000,mai,5,16,te,0,70,0,15,1
18,27,34,41,49,3,9,2023,55000000,mai,5,19,sx,1,169,1,12,0
5,6,14,23,34,2,11,2023,65000000,mai,5,23,te,0,82,0,13,1
15,25,37,38,41,1,7,2023,77000000,mai,5,26,sx,1,156,0,8,0
27,29,32,33,47,2,8,2023,87000000,mai,5,30,te,0,168,0,10,0
3,12,15,25,43,10,11,2023,130000000,jun,6,02,sx,1,98,0,21,1
13,21,32,39,50,2,10,2023,17000000,jun,6,06,te,0,155,1,12,0
18,26,36,41,50,11,12,2023,30000000,jun,6,09,sx,1,171,1,23,1
15,16,21,41,50,5,6,2023,39000000,jun,6,13,te,0,143,1,11,1
7,26,34,41,44,9,11,2023,53000000,jun,6,16,sx,1,152,0,20,0
11,17,28,32,35,5,6,2023,64000000,jun,6,20,te,0,123,1,11,1
1,3,11,33,46,10,11,2023,17000000,jun,6,23,sx,1,94,0,21,1
17,22,23,27,44,1,7,2023,26000000,jun,6,27,te,0,133,1,8,0
1,6,25,29,36,7,10,2023,39000000,jun,6,30,sx,1,97,1,17,1
14,17,23,36,44,2,8,2023,50000000,jul,7,04,te,0,134,0,10,0
2,11,12,19,38,4,8,2023,63000000,jul,7,07,sx,1,82,0,12,0
2,11,28,42,48,4,9,2023,73000000,jul,7,11,te,0,131,1,13,1
5,8,29,35,48,5,6,2023,17000000,jul,7,14,sx,1,125,1,11,1
4,12,34,35,45,1,9,2023,26000000,jul,7,18,te,0,130,0,10,0
7,31,33,35,36,7,10,2023,39000000,jul,7,21,sx,1,142,0,17,1
5,7,11,27,37,6,12,2023,49000000,jul,7,25,te,0,87,1,18,0
7,32,33,34,38,6,9,2023,63000000,jul,7,28,sx,1,144,0,15,1
25,27,35,40,45,7,11,2023,71000000,ago,8,01,te,0,172,0,18,0
15,20,31,44,48,1,3,2023,17000000,ago,8,04,sx,1,158,0,4,0
8,9,33,35,40,3,6,2023,26000000,ago,8,08,te,0,125,1,9,1
4,6,10,13,34,3,5,2023,39000000,ago,8,11,sx,1,67,1,8,0
3,5,9,32,43,6,10,2023,49000000,ago,8,15,te,0,92,0,16,0
23,25,30,44,47,9,12,2023,63000000,ago,8,18,sx,1,169,1,21,1
2,9,23,32,40,6,7,2023,71000000,ago,8,22,te,0,106,0,13,1
16,17,34,35,44,5,10,2023,83000000,ago,8,25,sx,1,146,0,15,1
21,23,32,40,49,8,11,2023,92000000,ago,8,29,te,0,165,1,19,1
